Open,High,Low,Close,Adj Close,Volume,company_name,Date
409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,TESLA,2021-11-05
383.2633361816406,399.0,377.6666564941406,387.64666748046875,387.64666748046875,100337100,TESLA,2021-11-08
391.20001220703125,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400,TESLA,2021-11-09
336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,355.98333740234375,128408100,TESLA,2021-11-10
367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,354.5033264160156,67189800,TESLA,2021-11-11
349.1666564941406,351.5,339.73333740234375,344.47332763671875,344.47332763671875,76719300,TESLA,2021-11-12
339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,TESLA,2021-11-15
334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,351.57666015625,79627200,TESLA,2021-11-16
354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,TESLA,2021-11-17
368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,TESLA,2021-11-18
366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,TESLA,2021-11-19
387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,TESLA,2021-11-22
389.1700134277344,393.5,354.23333740234375,369.6766662597656,369.6766662597656,108515100,TESLA,2021-11-23
360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,TESLA,2021-11-24
366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,360.6400146484375,35042700,TESLA,2021-11-26
366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,TESLA,2021-11-29
381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,TESLA,2021-11-30
386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,TESLA,2021-12-01
366.35333251953125,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,TESLA,2021-12-02
361.5966796875,363.52667236328125,333.4033203125,338.3233337402344,338.3233337402344,92322000,TESLA,2021-12-03
333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,TESLA,2021-12-06
348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,TESLA,2021-12-07
350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,TESLA,2021-12-08
353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,TESLA,2021-12-09
336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,TESLA,2021-12-10
333.6966552734375,335.0,317.1400146484375,322.13665771484375,322.13665771484375,78595500,TESLA,2021-12-13
315.0,322.13665771484375,310.0,319.5033264160156,319.5033264160156,70806300,TESLA,2021-12-14
317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,TESLA,2021-12-15
331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,TESLA,2021-12-16
304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,TESLA,2021-12-17
303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,TESLA,2021-12-20
305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,TESLA,2021-12-21
321.88665771484375,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,TESLA,2021-12-22
335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,TESLA,2021-12-23
357.8900146484375,372.3333435058594,356.90667724609375,364.64666748046875,364.64666748046875,71145900,TESLA,2021-12-27
369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,TESLA,2021-12-28
366.21331787109375,368.0,354.71331787109375,362.0633239746094,362.0633239746094,56154000,TESLA,2021-12-29
353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,TESLA,2021-12-30
357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,352.260009765625,40733700,TESLA,2021-12-31
382.5833435058594,400.3566589355469,378.67999267578125,399.9266662597656,399.9266662597656,103931400,TESLA,2022-01-03
396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,TESLA,2022-01-04
382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,TESLA,2022-01-05
359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,TESLA,2022-01-06
360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,TESLA,2022-01-07
333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,TESLA,2022-01-10
351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,TESLA,2022-01-11
359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,TESLA,2022-01-12
369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,TESLA,2022-01-13
339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,TESLA,2022-01-14
342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,TESLA,2022-01-18
347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,TESLA,2022-01-19
336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,TESLA,2022-01-20
332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,TESLA,2022-01-21
301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,TESLA,2022-01-24
304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,TESLA,2022-01-25
317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,TESLA,2022-01-26
311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,TESLA,2022-01-27
277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,TESLA,2022-01-28
290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,TESLA,2022-01-31
311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,TESLA,2022-02-01
309.3933410644531,310.5,296.4700012207031,301.88665771484375,301.88665771484375,66792900,TESLA,2022-02-02
294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,TESLA,2022-02-03
299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,TESLA,2022-02-04
307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,TESLA,2022-02-07
301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,TESLA,2022-02-08
311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,TESLA,2022-02-09
302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,TESLA,2022-02-10
303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,TESLA,2022-02-11
287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,TESLA,2022-02-14
300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,TESLA,2022-02-15
304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,307.7966613769531,51294300,TESLA,2022-02-16
304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,TESLA,2022-02-17
295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,TESLA,2022-02-18
278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,TESLA,2022-02-22
276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,254.67999267578125,95256900,TESLA,2022-02-23
233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,TESLA,2022-02-24
269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,TESLA,2022-02-25
271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,TESLA,2022-02-28
289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,TESLA,2022-03-01
290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,TESLA,2022-03-02
292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,TESLA,2022-03-03
283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,TESLA,2022-03-04
285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,268.1933288574219,72494100,TESLA,2022-03-07
265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,TESLA,2022-03-08
279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,TESLA,2022-03-09
283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,TESLA,2022-03-10
280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,TESLA,2022-03-11
260.2033386230469,266.8999938964844,252.01333618164062,255.4566650390625,255.4566650390625,71152200,TESLA,2022-03-14
258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,TESLA,2022-03-15
269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,TESLA,2022-03-16
276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,TESLA,2022-03-17
291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,TESLA,2022-03-18
304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,TESLA,2022-03-21
310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,TESLA,2022-03-22
326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,TESLA,2022-03-23
336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,TESLA,2022-03-24
336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,TESLA,2022-03-25
355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,TESLA,2022-03-28
369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,TESLA,2022-03-29
363.72332763671875,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,TESLA,2022-03-30
364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,TESLA,2022-03-31
360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,TESLA,2022-04-01
363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,TESLA,2022-04-04
378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,TESLA,2022-04-05
357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,348.586669921875,89348400,TESLA,2022-04-06
350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,TESLA,2022-04-07
347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,TESLA,2022-04-08
326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,325.30999755859375,59357100,TESLA,2022-04-11
332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,328.98333740234375,65976000,TESLA,2022-04-12
327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,TESLA,2022-04-13
333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,TESLA,2022-04-14
329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,TESLA,2022-04-18
335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,TESLA,2022-04-19
343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,325.73333740234375,70711200,TESLA,2022-04-20
358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,336.260009765625,105416400,TESLA,2022-04-21
338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,TESLA,2022-04-22
326.3233337402344,336.2066650390625,325.1000061035156,332.67333984375,332.67333984375,68341200,TESLA,2022-04-25
331.80999755859375,333.3333435058594,291.6666564941406,292.1400146484375,292.1400146484375,136133700,TESLA,2022-04-26
299.52667236328125,306.0,292.4533386230469,293.836669921875,293.836669921875,76956300,TESLA,2022-04-27
299.99334716796875,300.0,273.8999938964844,292.5033264160156,292.5033264160156,124948500,TESLA,2022-04-28
300.75,311.4666748046875,290.0,290.2533264160156,290.2533264160156,88133100,TESLA,2022-04-29
286.92333984375,302.1199951171875,282.6766662597656,300.9800109863281,300.9800109863281,75781500,TESLA,2022-05-02
301.05999755859375,308.02667236328125,296.1966552734375,303.0833435058594,303.0833435058594,63709500,TESLA,2022-05-03
301.3133239746094,318.5,295.09332275390625,317.5400085449219,317.5400085449219,81643800,TESLA,2022-05-04
313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,291.09332275390625,92519100,TESLA,2022-05-05
295.6666564941406,296.0,281.03668212890625,288.54998779296875,288.54998779296875,72903000,TESLA,2022-05-06
278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,262.3699951171875,90810300,TESLA,2022-05-09
273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,266.67999267578125,84401700,TESLA,2022-05-10
265.0,269.92333984375,242.39999389648438,244.6666717529297,244.6666717529297,97224600,TESLA,2022-05-11
233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,242.6666717529297,140313000,TESLA,2022-05-12
257.82666015625,262.45001220703125,250.52333068847656,256.5299987792969,256.5299987792969,92150700,TESLA,2022-05-13
255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,241.4566650390625,86098500,TESLA,2022-05-16
249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,253.8699951171875,80236200,TESLA,2022-05-17
248.17333984375,253.5,233.60333251953125,236.60333251953125,236.60333251953125,87811800,TESLA,2022-05-18
235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,236.47332763671875,90296700,TESLA,2022-05-19
237.99667358398438,240.52667236328125,211.0,221.3000030517578,221.3000030517578,144973200,TESLA,2022-05-20
218.33999633789062,226.65333557128906,212.68666076660156,224.96665954589844,224.96665954589844,88903500,TESLA,2022-05-23
217.8433380126953,217.97332763671875,206.85667419433594,209.3866729736328,209.3866729736328,89092500,TESLA,2022-05-24
207.9499969482422,223.10667419433594,207.6699981689453,219.60000610351562,219.60000610351562,92139300,TESLA,2022-05-25
220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,235.91000366210938,106003200,TESLA,2022-05-26
241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,253.2100067138672,89295000,TESLA,2022-05-27
257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,252.75332641601562,101914500,TESLA,2022-05-31
251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,246.7899932861328,77247900,TESLA,2022-06-01
244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,258.3333435058594,93473100,TESLA,2022-06-02
243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,234.51666259765625,112393800,TESLA,2022-06-03
244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,238.27999877929688,84204600,TESLA,2022-06-06
234.0,239.99667358398438,230.0933380126953,238.8866729736328,238.8866729736328,72808500,TESLA,2022-06-07
240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,241.86666870117188,76210500,TESLA,2022-06-08
249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,239.7066650390625,96491400,TESLA,2022-06-09
235.1566619873047,239.5,227.913330078125,232.22999572753906,232.22999572753906,97536600,TESLA,2022-06-10
223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,215.73666381835938,102767400,TESLA,2022-06-13
218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,220.88999938964844,97988700,TESLA,2022-06-14
220.9166717529297,235.663330078125,218.14999389648438,233.0,233.0,119131800,TESLA,2022-06-15
222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,213.10000610351562,107390700,TESLA,2022-06-16
213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,216.75999450683594,92641800,TESLA,2022-06-17
224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,237.0366668701172,122793000,TESLA,2022-06-21
234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,236.086669921875,101107500,TESLA,2022-06-22
237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,235.07000732421875,104202600,TESLA,2022-06-23
237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,245.7066650390625,95770800,TESLA,2022-06-24
249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,244.9199981689453,89178300,TESLA,2022-06-27
244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,232.663330078125,90391200,TESLA,2022-06-28
230.5,231.17333984375,222.27333068847656,228.49000549316406,228.49000549316406,82897200,TESLA,2022-06-29
224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,224.47332763671875,94600500,TESLA,2022-06-30
227.0,230.22999572753906,222.1199951171875,227.26333618164062,227.26333618164062,74460300,TESLA,2022-07-01
223.0,233.14666748046875,216.1666717529297,233.06666564941406,233.06666564941406,84581100,TESLA,2022-07-05
230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,231.73333740234375,71853600,TESLA,2022-07-06
233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,244.5433349609375,81930600,TESLA,2022-07-07
242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,250.76333618164062,101854200,TESLA,2022-07-08
252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,234.3433380126953,99241200,TESLA,2022-07-11
236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,233.07000732421875,87930900,TESLA,2022-07-12
225.5,242.05999755859375,225.03334045410156,237.0399932861328,237.0399932861328,97954500,TESLA,2022-07-13
234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,238.31333923339844,78557400,TESLA,2022-07-14
240.0,243.6233367919922,236.88999938964844,240.06666564941406,240.06666564941406,69683100,TESLA,2022-07-15
244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,240.54666137695312,82537500,TESLA,2022-07-18
245.0,247.13999938964844,236.97666931152344,245.52999877929688,245.52999877929688,80890200,TESLA,2022-07-19
246.78334045410156,250.663330078125,243.48333740234375,247.5,247.5,88864200,TESLA,2022-07-20
255.10667419433594,273.26666259765625,254.86666870117188,271.7066650390625,271.7066650390625,142032300,TESLA,2022-07-21
276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,272.24334716796875,103472700,TESLA,2022-07-22
272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,268.4333190917969,64073400,TESLA,2022-07-25
266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,258.8599853515625,66820800,TESLA,2022-07-26
263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,274.82000732421875,88110000,TESLA,2022-07-27
280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000,TESLA,2022-07-28
280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,297.1499938964844,95313000,TESLA,2022-07-29
301.27667236328125,311.8766784667969,295.0,297.27667236328125,297.27667236328125,117042900,TESLA,2022-08-01
294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,300.586669921875,95577600,TESLA,2022-08-02
305.0,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000,TESLA,2022-08-03
311.0,313.6066589355469,305.0,308.6333312988281,308.6333312988281,72256200,TESLA,2022-08-04
302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,288.1700134277344,113172900,TESLA,2022-08-05
295.0,305.20001220703125,289.086669921875,290.42333984375,290.42333984375,98994000,TESLA,2022-08-08
290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,283.3333435058594,86244600,TESLA,2022-08-09
297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,294.3566589355469,94918800,TESLA,2022-08-10
296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,286.6300048828125,70155000,TESLA,2022-08-11
289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,300.0299987792969,79657200,TESLA,2022-08-12
301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,309.32000732421875,89359200,TESLA,2022-08-15
311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,306.5633239746094,88136400,TESLA,2022-08-16
303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,303.9966735839844,68766000,TESLA,2022-08-17
306.0,306.5,301.85333251953125,302.8699951171875,302.8699951171875,47500500,TESLA,2022-08-18
299.0,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300,TESLA,2022-08-19
291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,289.913330078125,55843200,TESLA,2022-08-22
291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,296.4533386230469,63984900,TESLA,2022-08-23
297.5633239746094,303.64666748046875,296.5,297.0966796875,297.0966796875,57259800,TESLA,2022-08-24
302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000,TESLA,2022-08-25
297.42999267578125,302.0,287.4700012207031,288.0899963378906,288.0899963378906,57163900,TESLA,2022-08-26
282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,284.82000732421875,41864700,TESLA,2022-08-29
287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800,TESLA,2022-08-30
280.6199951171875,281.25,271.80999755859375,275.6099853515625,275.6099853515625,52107300,TESLA,2022-08-31
272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000,TESLA,2022-09-01
281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100,TESLA,2022-09-02
272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,274.4200134277344,55860000,TESLA,2022-09-06
273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900,TESLA,2022-09-07
281.29998779296875,289.5,279.760009765625,289.260009765625,289.260009765625,53713100,TESLA,2022-09-08
291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100,TESLA,2022-09-09
300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,304.4200134277344,48674600,TESLA,2022-09-12
292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600,TESLA,2022-09-13
292.239990234375,306.0,291.6400146484375,302.6099853515625,302.6099853515625,72628700,TESLA,2022-09-14
301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500,TESLA,2022-09-15
299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800,TESLA,2022-09-16
300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,TESLA,2022-09-19
306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800,TESLA,2022-09-20
308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700,TESLA,2022-09-21
299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400,TESLA,2022-09-22
283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400,TESLA,2022-09-23
271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,276.010009765625,58076900,TESLA,2022-09-26
283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200,TESLA,2022-09-27
283.0799865722656,289.0,277.57000732421875,287.80999755859375,287.80999755859375,54664800,TESLA,2022-09-28
282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,TESLA,2022-09-29
